date,flight,type,route,mc,lent_num,arrive_runway,bag_waight,mc_arrive,hatch_open,err_hatch_open,beg_unload_spo,end_unload_spo,beg_unload_sobgp,end_unload_sobgp,end_unload_tgo,err_end_unload,violation_standart,time_beg_lenta,time_end_lenta,violation_first_bag,violation_last_bag,deliver_1_beg,deliver_1_end,deliver_2_beg,deliver_2_end,deliver_3_beg,deliver_3_end,senior_loader,company,bag_status
2026-07-03,УР 514 ,75В,БОДРУМ(МИЛАС),18,Y(А12),19:31,1158,2026-07-03 19:40:00,2026-07-03 19:44:00,1.0,2026-07-03 19:45:00,2026-07-03 19:51:00,2026-07-03 19:45:00,2026-07-03 19:51:00,2026-07-03 19:52:00,,,2026-07-03 19:59:00,2026-07-03 20:02:00,,0.0,2026-07-03 19:52:00,2026-07-03 19:59:00,,,,,Шодманов А. А.,FLYONE Armenia,Выдача до 30 минут
2026-07-03,ЮТ 296 ,73Х,СУРГУТ,17,Y(А06),19:34,1053,2026-07-03 19:46:00,2026-07-03 19:47:00,,2026-07-03 19:47:00,2026-07-03 19:53:00,2026-07-03 19:47:00,2026-07-03 19:53:00,2026-07-03 19:57:00,,,2026-07-03 19:58:00,2026-07-03 19:59:00,,0.0,2026-07-03 19:54:00,2026-07-03 19:58:00,,,,,"Кутейников А. В., Минченко А. И.",Ютэйр,Выдача до 30 минут
2026-07-03,J2 5830 ,320,ГЯНДЖА,22,Y(А10),21:11,2304,2026-07-03 21:27:00,2026-07-03 21:27:00,,2026-07-03 21:29:00,2026-07-03 21:44:00,2026-07-03 21:29:00,2026-07-03 21:44:00,2026-07-03 21:46:00,,,2026-07-03 21:40:00,2026-07-03 21:50:00,,0.0,2026-07-03 21:36:00,2026-07-03 21:40:00,2026-07-03 21:47:00,2026-07-03 21:51:00,,,Минченко А. И.,AZAL,Выдача до 30 минут
2026-07-03,PBD 736 ,73Х,ГАЗИПАША,48,Y(А11),21:18,1640,2026-07-03 21:30:00,2026-07-03 21:33:00,,2026-07-03 21:32:00,2026-07-03 21:45:00,2026-07-03 21:32:00,2026-07-03 21:45:00,2026-07-03 21:45:00,,2.0,2026-07-03 21:45:00,2026-07-03 21:57:00,,0.0,2026-07-03 21:38:00,2026-07-03 21:45:00,2026-07-03 21:50:00,2026-07-03 21:57:00,,,Шамсов Б. С.,Победа,Выдача до 30 минут
2026-07-03,AZO 7018 ,СУ9,ТБИЛИСИ(ТБИЛИСИ ИНТЛ.),28,Y(А13),21:35,845,2026-07-03 21:50:00,2026-07-03 21:51:00,,2026-07-03 21:53:00,2026-07-03 22:02:00,2026-07-03 21:53:00,2026-07-03 22:02:00,2026-07-03 22:00:00,2.0,3.0,2026-07-03 22:06:00,2026-07-03 22:07:00,,0.0,2026-07-03 22:02:00,2026-07-03 22:06:00,,,,,Фозылов Б. З.,GEORGIAN AIRWAYS,Выдача до 30 минут
2026-07-03,ЮТ 784 ,73Х,АНТАЛЬЯ,11,Y(А09),22:04,2033,2026-07-03 22:16:00,2026-07-03 22:18:00,,2026-07-03 22:18:00,2026-07-03 22:32:00,2026-07-03 22:18:00,2026-07-03 22:32:00,2026-07-03 22:34:00,,,2026-07-03 22:27:00,2026-07-03 22:36:00,,0.0,2026-07-03 22:25:00,2026-07-03 22:28:00,2026-07-03 22:33:00,2026-07-03 22:37:00,,,Саидов А. С.,Ютэйр,Выдача до 30 минут
2026-07-03,NE 602 ,320,ХУРГАДА(ХУРГАДА ИНТЛ.),27,Y(А09),22:33,1859,2026-07-03 22:43:00,2026-07-03 22:50:00,4.0,2026-07-03 22:47:00,2026-07-03 22:59:00,2026-07-03 22:47:00,2026-07-03 22:59:00,2026-07-03 22:59:00,,,2026-07-03 22:54:00,2026-07-03 23:03:00,,0.0,2026-07-03 22:51:00,2026-07-03 22:55:00,2026-07-03 23:00:00,2026-07-03 23:03:00,,,Позин М. В.,Nesma Airlines,Выдача до 30 минут
2026-07-03,ФВ 6185 ,СУ9,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),10,Y(А04),22:36,106,2026-07-03 22:53:00,2026-07-03 22:54:00,,2026-07-03 22:55:00,2026-07-03 22:56:00,2026-07-03 22:55:00,2026-07-03 22:56:00,2026-07-03 22:58:00,,,2026-07-03 23:00:00,2026-07-03 23:01:00,,0.0,2026-07-03 22:57:00,2026-07-03 23:01:00,,,,,Давлатов Б. Ч.,Россия,Выдача до 30 минут
2026-07-03,ДР 994 ,7С8,СТАМБУЛ(СТАМБУЛ НЬЮ),49,Y(А12),21:22,1972,2026-07-03 21:30:00,2026-07-03 21:36:00,3.0,2026-07-03 21:34:00,2026-07-03 21:47:00,2026-07-03 21:34:00,2026-07-03 21:47:00,2026-07-03 21:47:00,,,2026-07-03 21:45:00,2026-07-03 21:56:00,,0.0,2026-07-03 21:46:00,2026-07-03 21:47:00,2026-07-03 21:51:00,2026-07-03 21:57:00,,,"Федоров Н. В., Шодманов А. А.",Победа,Выдача до 30 минут
2026-07-03,TK 3120 ,73Х,ДАЛАМАН,24,Y(А12),22:45,1343,2026-07-03 23:00:00,2026-07-03 23:01:00,,2026-07-03 23:04:00,2026-07-03 23:15:00,2026-07-03 23:04:00,2026-07-03 23:15:00,2026-07-03 23:13:00,2.0,2.0,2026-07-03 23:20:00,2026-07-03 23:24:00,,0.0,2026-07-03 23:16:00,2026-07-03 23:20:00,,,,,Федоров Н. В.,Turkish Airlines,Выдача до 30 минут
2026-07-03,ФВ 6183 ,СУ9,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),8,Y(А04),21:28,141,2026-07-03 21:38:00,2026-07-03 21:38:00,,2026-07-03 21:41:00,2026-07-03 21:45:00,2026-07-03 21:41:00,2026-07-03 21:45:00,2026-07-03 21:43:00,2.0,3.0,2026-07-03 21:47:00,2026-07-03 21:48:00,,0.0,2026-07-03 21:44:00,2026-07-03 21:46:00,,,,,Королев А. А.,Россия,Выдача до 30 минут
2026-07-03,ДР 968 ,73Х,МИНСК(МИНСК ИНТЛ.),49,Y(А13),22:55,352,2026-07-03 23:08:00,2026-07-03 23:11:00,,2026-07-03 23:11:00,2026-07-03 23:14:00,2026-07-03 23:11:00,2026-07-03 23:14:00,2026-07-03 23:14:00,,1.0,2026-07-03 23:21:00,2026-07-03 23:23:00,,0.0,2026-07-03 23:21:00,2026-07-03 23:22:00,,,,,Фаёзов А. Р.,Победа,Выдача до 30 минут
2026-07-03,ФВ 6169 ,319,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),9,Y(А04),22:40,252,2026-07-03 23:00:00,2026-07-03 23:01:00,,2026-07-03 23:03:00,2026-07-03 23:07:00,2026-07-03 23:03:00,2026-07-03 23:07:00,2026-07-03 23:06:00,1.0,2.0,2026-07-03 23:10:00,2026-07-03 23:11:00,,0.0,2026-07-03 23:08:00,2026-07-03 23:10:00,,,,,Королев А. А.,Россия,Выдача до 30 минут
2026-07-03,DV 813 ,738,АСТАНА(НУРСУЛТАН НАЗАРБАЕВ),20,Y(А13),23:01,712,2026-07-03 23:02:00,2026-07-03 23:13:00,8.0,2026-07-03 23:13:00,2026-07-03 23:21:00,2026-07-03 23:13:00,2026-07-03 23:21:00,2026-07-03 23:11:00,10.0,3.0,2026-07-03 23:28:00,2026-07-03 23:29:00,6.0,0.0,2026-07-03 23:23:00,2026-07-03 23:28:00,,,,,Гафуров О. Ф.,SCAT Airlines,Выдача до 30 минут
2026-07-03,J2 805 ,763,БАКУ(ИМ. ГЕЙДАРА АЛИЕВА),23,Y(А10),22:48,2774,2026-07-03 23:02:00,2026-07-03 23:03:00,,2026-07-03 23:04:00,2026-07-03 23:18:00,2026-07-03 23:09:00,2026-07-03 23:18:00,2026-07-03 23:24:00,,,2026-07-03 23:16:00,2026-07-03 23:26:00,,0.0,2026-07-03 23:09:00,2026-07-03 23:18:00,2026-07-03 22:57:00,2026-07-03 23:30:00,,,"Острых В. А., Пельгуев Д.",AZAL,Выдача до 30 минут
2026-07-03,ДР 206 ,7С8,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),50,Y(А04),23:37,202,2026-07-03 23:45:00,2026-07-03 23:48:00,,2026-07-03 23:49:00,2026-07-03 23:52:00,2026-07-03 23:49:00,2026-07-03 23:52:00,2026-07-03 23:50:00,2.0,2.0,2026-07-04 00:00:00,2026-07-04 00:01:00,,0.0,2026-07-03 23:52:00,2026-07-03 23:59:00,,,,,Аганин А. А.,Победа,Выдача до 30 минут
2026-07-03,TK 411 ,333,СТАМБУЛ(СТАМБУЛ НЬЮ),22,Y(А09),23:41,5368,2026-07-03 23:56:00,2026-07-04 00:01:00,2.0,2026-07-04 00:01:00,2026-07-04 00:15:00,2026-07-04 00:05:00,2026-07-04 00:15:00,2026-07-04 00:36:00,,,2026-07-04 00:11:00,2026-07-04 00:19:00,,0.0,2026-07-04 00:01:00,2026-07-04 00:15:00,2026-07-03 23:42:00,2026-07-04 00:17:00,2026-07-04 00:10:00,2026-07-04 00:27:00,"Минченко А. И., Ушаков М. В.",Turkish Airlines,Выдача до 30 минут
2026-07-03,4S 311 ,73Х,ШАРМ ЭЛЬ ШЕЙХ(ШАРМ ЭЛЬ ШЕЙХ ИНТЛ.),18,Y(А10),23:52,2432,2026-07-04 00:01:00,2026-07-04 00:05:00,1.0,2026-07-04 00:04:00,2026-07-04 00:17:00,2026-07-04 00:04:00,2026-07-04 00:17:00,2026-07-04 00:21:00,,,2026-07-04 00:14:00,2026-07-04 00:26:00,,0.0,2026-07-04 00:09:00,2026-07-04 00:14:00,2026-07-04 00:19:00,2026-07-04 00:25:00,,,"Давлатов Б. Ч., Музафаров А. С.",Red Sea,Выдача до 30 минут
2026-07-03,ХИ 605 ,320,САМАРКАНД(САМАРКАНД ИНТЛ.),26,Y(А11),23:54,1433,2026-07-04 00:09:00,2026-07-04 00:11:00,,2026-07-04 00:12:00,2026-07-04 00:20:00,2026-07-04 00:12:00,2026-07-04 00:20:00,2026-07-04 00:23:00,,,2026-07-04 00:21:00,2026-07-04 00:30:00,,0.0,2026-07-04 00:19:00,2026-07-04 00:25:00,2026-07-04 00:26:00,2026-07-04 00:29:00,,,Аганин А. А.,UZBEKISTAN AIRWAYS,Выдача до 30 минут
2026-07-03,ДР 160 ,73Х,КРАСНОДАР(ПАШКОВСКИЙ),47,Y(А05),13:14,594,2026-07-03 13:24:00,2026-07-03 13:29:00,2.0,2026-07-03 13:29:00,2026-07-03 13:32:00,2026-07-03 13:29:00,2026-07-03 13:32:00,2026-07-03 13:32:00,,,2026-07-03 13:39:00,2026-07-03 13:40:00,,0.0,2026-07-03 13:33:00,2026-07-03 13:40:00,,,,,Прохачев И. А.,Победа,Выдача до 30 минут
2026-07-03,ВГ 2392 ,ЯК4,ВОЛОГДА,45,0,20:27,90,2026-07-03 20:34:00,2026-07-03 20:35:00,,2026-07-03 20:35:00,2026-07-03 20:36:00,2026-07-03 20:35:00,2026-07-03 20:36:00,2026-07-03 20:39:00,,,,-1,,0.0,,,,,,,Шамсов Б. С.,Вологодское АП,Не определено
2026-07-03,PC 1580 ,32Н,АНТАЛЬЯ,21,Y(А10),22:58,2136,2026-07-03 23:08:00,2026-07-03 23:11:00,,2026-07-03 23:11:00,2026-07-03 23:31:00,2026-07-03 23:11:00,2026-07-03 23:31:00,2026-07-03 23:26:00,5.0,6.0,2026-07-03 23:27:00,2026-07-03 23:40:00,,2.0,2026-07-03 23:21:00,2026-07-03 23:25:00,2026-07-03 23:35:00,2026-07-03 23:40:00,,,Саидов А. С.,Pegasus,Выдача от 30 до 40 минут
2026-07-03,ДР 158 ,7С8,КРАСНОДАР(ПАШКОВСКИЙ),46,Y(А06),21:40,642,2026-07-03 21:50:00,2026-07-03 21:53:00,,2026-07-03 21:53:00,2026-07-03 21:58:00,2026-07-03 21:53:00,2026-07-03 21:58:00,2026-07-03 21:58:00,,1.0,2026-07-03 22:08:00,2026-07-03 22:10:00,,0.0,2026-07-03 21:59:00,2026-07-03 22:08:00,,,,,Позин М. В.,Победа,Выдача до 30 минут
2026-07-03,ДР 262 ,73Х,КАЛИНИНГРАД(ХРАБРОВО),47,Y(А05),23:33,472,2026-07-03 23:42:00,2026-07-03 23:46:00,1.0,2026-07-03 23:45:00,2026-07-03 23:48:00,2026-07-03 23:45:00,2026-07-03 23:48:00,2026-07-03 23:49:00,,,2026-07-03 23:56:00,2026-07-03 23:57:00,,0.0,2026-07-03 23:49:00,2026-07-03 23:56:00,,,,,Фозылов Б. З.,Победа,Выдача до 30 минут
2026-07-04,ДР 264 ,73Х,КАЛИНИНГРАД(ХРАБРОВО),49,Y(А06),00:15,598,2026-07-04 00:26:00,2026-07-04 00:27:00,,2026-07-04 00:28:00,2026-07-04 00:31:00,2026-07-04 00:28:00,2026-07-04 00:31:00,2026-07-04 00:34:00,,,2026-07-04 00:38:00,2026-07-04 00:39:00,,0.0,2026-07-04 00:33:00,2026-07-04 00:39:00,,,,,Фартушный А. И.,Победа,Выдача до 30 минут
2026-07-04,ДР 1486 ,7С8,УЛЬЯНОВСК(БАРАТАЕВКА),43,Y(А07),00:25,359,2026-07-04 00:37:00,2026-07-04 00:37:00,,2026-07-04 00:40:00,2026-07-04 00:43:00,2026-07-04 00:40:00,2026-07-04 00:43:00,2026-07-04 00:43:00,,1.0,2026-07-04 00:51:00,2026-07-04 00:52:00,,0.0,2026-07-04 00:45:00,2026-07-04 00:51:00,,,,,Гафуров О. Ф.,Победа,Выдача до 30 минут
2026-07-04,ФВ 6189 ,СУ9,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),10,Y(А04),00:32,82,2026-07-04 00:48:00,2026-07-04 00:49:00,,2026-07-04 00:50:00,2026-07-04 00:52:00,2026-07-04 00:50:00,2026-07-04 00:52:00,2026-07-04 00:53:00,,1.0,2026-07-04 00:55:00,2026-07-04 00:56:00,,0.0,2026-07-04 00:52:00,2026-07-04 00:57:00,,,,,Кутейников А. В.,Россия,Выдача до 30 минут
2026-07-04,PC 1576 ,32Щ,АНТАЛЬЯ,29,Y(А09),00:36,3006,2026-07-04 00:50:00,2026-07-04 00:52:00,,2026-07-04 00:55:00,2026-07-04 01:10:00,2026-07-04 00:58:00,2026-07-04 01:10:00,2026-07-04 01:14:00,,,2026-07-04 01:01:00,2026-07-04 01:13:00,,0.0,2026-07-04 00:58:00,2026-07-04 01:13:00,2026-07-04 01:13:00,2026-07-04 01:15:00,,,"Музафаров А. С., Шодманов А. А.",Pegasus,Выдача до 30 минут
2026-07-04,TK 3060 ,32Б,АНТАЛЬЯ,21,Y(А10),00:40,2224,2026-07-04 00:53:00,2026-07-04 00:53:00,,2026-07-04 00:56:00,2026-07-04 01:11:00,2026-07-04 00:56:00,2026-07-04 01:11:00,2026-07-04 01:12:00,,,2026-07-04 01:11:00,2026-07-04 01:21:00,,0.0,2026-07-04 01:09:00,2026-07-04 01:20:00,,,,,Фартушный А. И.,Turkish Airlines,Выдача до 30 минут
2026-07-04,TK 409 ,32Б,СТАМБУЛ(СТАМБУЛ НЬЮ),25,Y(А10),00:43,2975,2026-07-04 01:11:00,2026-07-04 01:14:00,,2026-07-04 01:15:00,2026-07-04 01:28:00,2026-07-04 01:15:00,2026-07-04 01:28:00,2026-07-04 01:35:00,,,2026-07-04 01:25:00,2026-07-04 01:37:00,,0.0,2026-07-04 00:48:00,2026-07-04 01:26:00,2026-07-04 00:27:00,2026-07-04 01:37:00,,,Минченко А. И.,Turkish Airlines,Выдача до 30 минут
2026-07-04,4S 317 ,7С8,ШАРМ ЭЛЬ ШЕЙХ(ШАРМ ЭЛЬ ШЕЙХ ИНТЛ.),20,Y(А10),05:45,2205,2026-07-04 05:52:00,2026-07-04 06:02:00,7.0,2026-07-04 05:59:00,2026-07-04 06:18:00,2026-07-04 05:59:00,2026-07-04 06:18:00,2026-07-04 06:11:00,7.0,4.0,2026-07-04 06:11:00,2026-07-04 06:26:00,,4.0,2026-07-04 06:06:00,2026-07-04 06:12:00,2026-07-04 06:21:00,2026-07-04 06:26:00,,,Шамсов Б. С.,Red Sea,Выдача от 30 до 40 минут
2026-07-04,PC 1521 ,320,ИЗМИР(АДНАН МЕНДЕРЕС),26,Y(А09),01:41,2250,2026-07-04 01:52:00,2026-07-04 01:55:00,,2026-07-04 01:55:00,2026-07-04 02:09:00,2026-07-04 01:56:00,2026-07-04 02:09:00,2026-07-04 02:11:00,,,2026-07-04 02:08:00,2026-07-04 02:14:00,,0.0,2026-07-04 02:03:00,2026-07-04 02:06:00,2026-07-04 02:11:00,2026-07-04 02:13:00,,,"Ушаков М. В., Федоров Н. В.",Pegasus,Выдача до 30 минут
2026-07-04,J2 809 ,320,БАКУ(ИМ. ГЕЙДАРА АЛИЕВА),20,Y(А12),00:54,2105,2026-07-04 01:08:00,2026-07-04 01:08:00,,2026-07-04 01:11:00,2026-07-04 01:26:00,2026-07-04 01:11:00,2026-07-04 01:26:00,2026-07-04 01:26:00,,1.0,2026-07-04 01:22:00,2026-07-04 01:40:00,,2.0,2026-07-04 01:17:00,2026-07-04 01:23:00,2026-07-04 01:29:00,2026-07-04 01:41:00,,,"Саидов А. С., Фозылов Б. З.",AZAL,Выдача от 30 до 40 минут
2026-07-04,TK 3014 ,321,АНТАЛЬЯ,27,Y(А10),00:56,2844,2026-07-04 01:11:00,2026-07-04 01:15:00,1.0,2026-07-04 01:15:00,2026-07-04 01:28:00,2026-07-04 01:15:00,2026-07-04 01:28:00,2026-07-04 01:34:00,,,2026-07-04 01:28:00,2026-07-04 01:35:00,,0.0,2026-07-04 00:50:00,2026-07-04 01:28:00,2026-07-04 00:51:00,2026-07-04 01:42:00,,,Королев А. А.,Turkish Airlines,Выдача до 30 минут
2026-07-04,TK 3002 ,321,АНТАЛЬЯ,18,Y(А11),00:59,2083,2026-07-04 01:16:00,2026-07-04 01:20:00,1.0,2026-07-04 01:18:00,2026-07-04 01:38:00,2026-07-04 01:18:00,2026-07-04 01:38:00,2026-07-04 01:34:00,4.0,6.0,2026-07-04 01:33:00,2026-07-04 01:44:00,,0.0,2026-07-04 00:54:00,2026-07-04 01:47:00,,,,,Кутейников А. В.,Turkish Airlines,Выдача до 30 минут
2026-07-04,ДР 1422 ,73Х,САМАРА(КУРУМОЧ),51,Y(А07),01:01,241,2026-07-04 01:18:00,2026-07-04 01:20:00,,2026-07-04 01:21:00,2026-07-04 01:22:00,2026-07-04 01:21:00,2026-07-04 01:22:00,2026-07-04 01:24:00,,,2026-07-04 01:29:00,2026-07-04 01:30:00,,0.0,2026-07-04 01:24:00,2026-07-04 01:29:00,,,,,Андреев А. М.,Победа,Выдача до 30 минут
2026-07-04,VF 275 ,73Х,СТАМБУЛ(САБИХА ГОКЦЕН),36,Y(А13),01:04,2551,2026-07-04 01:25:00,2026-07-04 01:30:00,2.0,2026-07-04 01:27:00,2026-07-04 01:46:00,2026-07-04 01:27:00,2026-07-04 01:46:00,2026-07-04 01:46:00,,2.0,2026-07-04 01:43:00,2026-07-04 01:56:00,,1.0,2026-07-04 01:36:00,2026-07-04 01:43:00,2026-07-04 01:50:00,2026-07-04 01:57:00,,,"Давлатов Б. Ч., Соболь М. Ф.",AJET,Выдача от 30 до 40 минут
2026-07-04,ДР 210 ,73Х,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),48,Y(А05),01:08,185,2026-07-04 01:21:00,2026-07-04 01:26:00,2.0,2026-07-04 01:24:00,2026-07-04 01:27:00,2026-07-04 01:24:00,2026-07-04 01:27:00,2026-07-04 01:26:00,1.0,2.0,2026-07-04 01:33:00,2026-07-04 01:34:00,,0.0,2026-07-04 01:27:00,2026-07-04 01:33:00,,,,,Фаёзов А. Р.,Победа,Выдача до 30 минут
2026-07-04,TK 421 ,333,СТАМБУЛ(СТАМБУЛ НЬЮ),23,Y(А09),01:12,4279,2026-07-04 01:28:00,2026-07-04 01:36:00,5.0,2026-07-04 01:31:00,2026-07-04 01:55:00,2026-07-04 01:31:00,2026-07-04 01:55:00,2026-07-04 02:01:00,,,2026-07-04 01:45:00,2026-07-04 01:56:00,,0.0,2026-07-04 01:31:00,2026-07-04 01:55:00,2026-07-04 01:50:00,2026-07-04 02:00:00,,,Шодманов А. А.,Turkish Airlines,Выдача до 30 минут
2026-07-04,TK 3084 ,321,ДАЛАМАН,19,Y(А09),00:46,2347,2026-07-04 01:01:00,2026-07-04 01:02:00,,2026-07-04 01:04:00,2026-07-04 01:18:00,2026-07-04 01:04:00,2026-07-04 01:18:00,2026-07-04 01:21:00,,,2026-07-04 01:20:00,2026-07-04 01:24:00,,0.0,2026-07-04 00:49:00,2026-07-04 01:25:00,,,,,Баташан В. Ю.,Turkish Airlines,Выдача до 30 минут
2026-07-04,TK 217 ,321,АНТАЛЬЯ,24,Y(А09),00:50,2350,2026-07-04 01:04:00,2026-07-04 01:07:00,,2026-07-04 01:09:00,2026-07-04 01:27:00,2026-07-04 01:09:00,2026-07-04 01:27:00,2026-07-04 01:24:00,3.0,2.0,2026-07-04 01:19:00,2026-07-04 01:29:00,,0.0,2026-07-04 01:05:00,2026-07-04 01:36:00,,,,,Острых В. А.,Turkish Airlines,Выдача до 30 минут
2026-07-04,TK 3036 ,321,АНТАЛЬЯ,22,Y(А10),01:19,2899,2026-07-04 01:42:00,2026-07-04 01:46:00,1.0,2026-07-04 01:45:00,2026-07-04 01:56:00,2026-07-04 01:45:00,2026-07-04 01:56:00,2026-07-04 02:05:00,,,2026-07-04 01:55:00,2026-07-04 02:04:00,,0.0,2026-07-04 01:53:00,2026-07-04 02:00:00,2026-07-04 01:57:00,2026-07-04 02:05:00,,,Шамсов Б. С.,Turkish Airlines,Выдача до 30 минут
2026-07-04,TK 3154A,321,БОДРУМ(МИЛАС),29,Y(А09),04:36,2136,2026-07-04 04:52:00,2026-07-04 04:55:00,,2026-07-04 04:53:00,2026-07-04 05:05:00,2026-07-04 04:53:00,2026-07-04 05:05:00,2026-07-04 05:10:00,,,2026-07-04 05:03:00,2026-07-04 05:09:00,,0.0,2026-07-04 04:59:00,2026-07-04 05:10:00,,,,,Королев А. А.,Turkish Airlines,Выдача до 30 минут
2026-07-04,ЮТ 786 ,73Х,ЕРЕВАН(ЗВАРТНОЦ ИНТЛ),16,Y(А13),05:57,1247,2026-07-04 06:09:00,2026-07-04 06:11:00,,2026-07-04 06:30:00,2026-07-04 06:37:00,2026-07-04 06:30:00,2026-07-04 06:37:00,2026-07-04 06:21:00,16.0,,2026-07-04 06:16:00,2026-07-04 06:43:00,,4.0,2026-07-04 06:11:00,2026-07-04 06:16:00,2026-07-04 06:38:00,2026-07-04 06:43:00,,,Аганин А. А.,Ютэйр,Выдача от 30 до 40 минут
2026-07-04,DV 809 ,738,АЛМАТЫ(АЛМАТЫ ИНТЛ.),19,Y(А13),08:57,1160,2026-07-04 09:04:00,2026-07-04 09:08:00,1.0,2026-07-04 09:08:00,2026-07-04 09:15:00,2026-07-04 09:09:00,2026-07-04 09:15:00,2026-07-04 09:16:00,,,2026-07-04 09:22:00,2026-07-04 09:23:00,,0.0,2026-07-04 09:15:00,2026-07-04 09:22:00,,,,,"Попов Д. В., Рустамов М. А.",SCAT Airlines,Выдача до 30 минут
2026-07-04,ЖГ 932 ,73Й,ТБИЛИСИ(ТБИЛИСИ ИНТЛ.),30,Y(А11),02:13,2294,2026-07-04 02:25:00,2026-07-04 02:45:00,17.0,2026-07-04 02:27:00,2026-07-04 02:55:00,2026-07-04 02:27:00,2026-07-04 02:55:00,2026-07-04 02:44:00,11.0,13.0,2026-07-04 02:37:00,2026-07-04 02:59:00,,4.0,2026-07-04 02:34:00,2026-07-04 02:38:00,2026-07-04 02:43:00,2026-07-04 03:00:00,,,Аганин А. А.,GEORGIAN AIRWAYS,Выдача от 30 до 40 минут
2026-07-04,PC 386 ,32Щ,СТАМБУЛ(САБИХА ГОКЦЕН),19,Y(А10),02:39,3327,2026-07-04 02:51:00,2026-07-04 02:52:00,,2026-07-04 02:55:00,2026-07-04 03:10:00,2026-07-04 02:57:00,2026-07-04 03:10:00,2026-07-04 03:17:00,,,2026-07-04 03:08:00,2026-07-04 03:18:00,,0.0,2026-07-04 03:03:00,2026-07-04 03:08:00,2026-07-04 03:13:00,2026-07-04 03:19:00,,,"Кутейников А. В., Федоров Н. В.",Pegasus,Выдача до 30 минут
2026-07-04,TK 3028 ,32Б,АНТАЛЬЯ,20,Y(А12),02:44,831,2026-07-04 02:55:00,2026-07-04 02:59:00,1.0,2026-07-04 03:03:00,2026-07-04 03:08:00,2026-07-04 03:03:00,2026-07-04 03:08:00,2026-07-04 03:05:00,3.0,,2026-07-04 03:16:00,2026-07-04 03:17:00,1.0,0.0,2026-07-04 03:03:00,2026-07-04 03:15:00,,,,,Фозылов Б. З.,Turkish Airlines,Выдача до 30 минут
2026-07-04,3F 323 ,320,ЕРЕВАН(ЗВАРТНОЦ ИНТЛ),25,Y(А13),02:59,1434,2026-07-04 03:15:00,2026-07-04 03:15:00,,2026-07-04 03:19:00,2026-07-04 03:27:00,2026-07-04 03:19:00,2026-07-04 03:27:00,2026-07-04 03:29:00,,,2026-07-04 03:28:00,2026-07-04 03:34:00,,0.0,2026-07-04 03:25:00,2026-07-04 03:28:00,2026-07-04 03:32:00,2026-07-04 03:35:00,,,Минченко А. И.,FLYONE Armenia,Выдача до 30 минут
2026-07-04,FZ 987 ,7М8,ДУБАЙ(ДУБАЙ ИНТЛ.),21,Y(А09),03:04,1879,2026-07-04 03:18:00,2026-07-04 03:18:00,,2026-07-04 03:21:00,2026-07-04 03:40:00,2026-07-04 03:21:00,2026-07-04 03:40:00,2026-07-04 03:35:00,5.0,6.0,2026-07-04 03:29:00,2026-07-04 03:47:00,,0.0,2026-07-04 03:26:00,2026-07-04 03:29:00,2026-07-04 03:43:00,2026-07-04 03:46:00,,,Аганин А. А.,flydubai,Выдача до 30 минут
2026-07-04,TK 3178 ,321,ДАЛАМАН,22,Y(А09),03:33,2502,2026-07-04 03:45:00,2026-07-04 03:49:00,1.0,2026-07-04 03:49:00,2026-07-04 03:58:00,2026-07-04 03:49:00,2026-07-04 03:58:00,2026-07-04 04:06:00,,,2026-07-04 03:58:00,2026-07-04 04:04:00,,0.0,2026-07-04 03:56:00,2026-07-04 03:58:00,2026-07-04 04:00:00,2026-07-04 04:03:00,,,Шамсов Б. С.,Turkish Airlines,Выдача до 30 минут
2026-07-04,ДР 208 ,73Х,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),44,Y(А05),01:51,99,2026-07-04 02:01:00,2026-07-04 02:05:00,1.0,2026-07-04 02:04:00,2026-07-04 02:05:00,2026-07-04 02:04:00,2026-07-04 02:05:00,2026-07-04 02:06:00,,,2026-07-04 02:12:00,2026-07-04 02:13:00,,0.0,2026-07-04 02:06:00,2026-07-04 02:12:00,,,,,Пельгуев Д.,Победа,Выдача до 30 минут
2026-07-04,TK 3006 ,32Б,АНТАЛЬЯ,24,Y(А12),02:08,1329,2026-07-04 02:20:00,2026-07-04 02:22:00,,2026-07-04 02:23:00,2026-07-04 02:29:00,2026-07-04 02:23:00,2026-07-04 02:29:00,2026-07-04 02:33:00,,,2026-07-04 02:30:00,2026-07-04 02:34:00,,0.0,2026-07-04 02:27:00,2026-07-04 02:41:00,,,,,Андреев А. М.,Turkish Airlines,Выдача до 30 минут
2026-07-04,ЮТ 355 ,73Х,ГРОЗНЫЙ(СЕВЕРНЫЙ),15,0,03:36,230,2026-07-04 03:48:00,2026-07-04 03:48:00,,2026-07-04 03:51:00,2026-07-04 03:56:00,2026-07-04 03:51:00,2026-07-04 03:56:00,,,5.0,,-1,,0.0,,,,,,,Андреев А. М.,Ютэйр,Не определено
