date,flight,type,route,mc,lent_num,arrive_runway,bag_waight,mc_arrive,hatch_open,err_hatch_open,beg_unload_spo,end_unload_spo,beg_unload_sobgp,end_unload_sobgp,end_unload_tgo,err_end_unload,violation_standart,time_beg_lenta,time_end_lenta,violation_first_bag,violation_last_bag,deliver_1_beg,deliver_1_end,deliver_2_beg,deliver_2_end,deliver_3_beg,deliver_3_end,senior_loader,company,bag_status
2026-08-02,ЮТ 376 ,734,СЫКТЫВКАР,14,Y(А04),01:12,419,2026-08-02 01:26:00,2026-08-02 01:26:00,,2026-08-02 01:28:00,2026-08-02 01:37:00,2026-08-02 01:28:00,2026-08-02 01:37:00,2026-08-02 01:33:00,4.0,6.0,2026-08-02 01:31:00,2026-08-02 01:35:00,,0.0,2026-08-02 01:35:00,2026-08-02 01:41:00,,,,,Андреев А. М.,Ютэйр,Выдача до 30 минут
2026-08-02,AZV 3010 ,75В,АНТАЛЬЯ,6,Y(А13),00:40,1937,2026-08-02 00:54:00,2026-08-02 00:58:00,1.0,2026-08-02 00:59:00,2026-08-02 01:16:00,2026-08-02 00:59:00,2026-08-02 01:16:00,2026-08-02 01:11:00,5.0,4.0,2026-08-02 01:10:00,2026-08-02 01:22:00,,0.0,2026-08-02 01:05:00,2026-08-02 01:10:00,2026-08-02 01:15:00,2026-08-02 01:23:00,,,Баташан В. Ю.,АЗУР эйр,Выдача до 30 минут
2026-08-02,TK 409 ,32Б,СТАМБУЛ(СТАМБУЛ НЬЮ),19,Y(А10),00:00,4261,2026-08-02 00:11:00,2026-08-02 00:14:00,,2026-08-02 00:16:00,2026-08-02 00:44:00,2026-08-02 00:16:00,2026-08-02 00:44:00,2026-08-02 00:43:00,1.0,,2026-08-02 00:38:00,2026-08-02 00:49:00,7.0,8.0,2026-08-02 00:36:00,2026-08-02 00:48:00,2026-08-02 00:45:00,2026-08-02 00:52:00,,,Фартушный А. И.,Turkish Airlines,Выдача от 30 до 40 минут
2026-08-02,ДР 414 ,73Х,ЧЕЛЯБИНСК(БАЛАНДИНО),44,Y(А05),06:43,631,2026-08-02 06:57:00,2026-08-02 06:59:00,,2026-08-02 06:58:00,2026-08-02 07:01:00,2026-08-02 06:58:00,2026-08-02 07:01:00,2026-08-02 07:05:00,,,2026-08-02 07:09:00,2026-08-02 07:12:00,,0.0,2026-08-02 07:02:00,2026-08-02 07:09:00,,,,,Фартушный А. И.,Победа,Выдача до 30 минут
2026-08-02,ДР 964 ,73Х,ДАЛАМАН,47,Y(А11),17:24,1378,2026-08-02 17:31:00,2026-08-02 17:33:00,,2026-08-02 17:33:00,2026-08-02 17:44:00,2026-08-02 17:33:00,2026-08-02 17:44:00,2026-08-02 17:44:00,,2.0,2026-08-02 17:47:00,2026-08-02 17:53:00,,0.0,2026-08-02 17:39:00,2026-08-02 17:46:00,2026-08-02 17:47:00,2026-08-02 17:51:00,,,Тано Б. А.,Победа,Выдача до 30 минут
2026-08-02,AZO 7008 ,СУ9,ТБИЛИСИ(ТБИЛИСИ ИНТЛ.),58,Y(А12),01:17,1350,2026-08-02 01:30:00,2026-08-02 01:31:00,,2026-08-02 01:31:00,2026-08-02 01:44:00,2026-08-02 01:31:00,2026-08-02 01:44:00,2026-08-02 01:43:00,1.0,4.0,2026-08-02 01:52:00,2026-08-02 01:53:00,,0.0,2026-08-02 01:36:00,2026-08-02 01:45:00,2026-08-02 01:44:00,2026-08-02 01:52:00,,,Семиченков С. А.,GEORGIAN AIRWAYS,Выдача до 30 минут
2026-08-02,TK 3002 ,321,АНТАЛЬЯ,24,Y(А12),00:51,2131,2026-08-02 01:02:00,2026-08-02 01:03:00,,2026-08-02 01:09:00,2026-08-02 01:22:00,2026-08-02 01:09:00,2026-08-02 01:22:00,2026-08-02 01:20:00,2.0,,2026-08-02 01:31:00,2026-08-02 01:33:00,9.0,1.0,2026-08-02 01:18:00,2026-08-02 01:32:00,,,,,Гафуров О. Ф.,Turkish Airlines,Выдача от 30 до 40 минут
2026-08-02,ФВ 6003 ,СУ9,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),8,Y(А04),09:15,99,2026-08-02 09:23:00,2026-08-02 09:23:00,,2026-08-02 09:25:00,2026-08-02 09:26:00,2026-08-02 09:25:00,2026-08-02 09:26:00,2026-08-02 09:28:00,,,2026-08-02 09:29:00,2026-08-02 09:32:00,,0.0,2026-08-02 09:28:00,2026-08-02 09:32:00,,,,,Демчук Д. П.,Россия,Выдача до 30 минут
2026-08-02,VF 275 ,73Х,СТАМБУЛ(САБИХА ГОКЦЕН),31,Y(А10),00:34,2582,2026-08-02 00:46:00,2026-08-02 00:51:00,2.0,2026-08-02 00:50:00,2026-08-02 01:14:00,2026-08-02 00:50:00,2026-08-02 01:14:00,2026-08-02 01:07:00,7.0,7.0,2026-08-02 01:04:00,2026-08-02 01:22:00,,6.0,2026-08-02 00:56:00,2026-08-02 01:02:00,2026-08-02 01:15:00,2026-08-02 01:22:00,,,Королёв Е. А.,AJET,Выдача от 30 до 40 минут
2026-08-02,ФВ 6013 ,СУ9,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),9,Y(А04),09:52,56,2026-08-02 10:02:00,2026-08-02 10:05:00,,2026-08-02 10:06:00,2026-08-02 10:07:00,2026-08-02 10:06:00,2026-08-02 10:07:00,2026-08-02 10:06:00,1.0,1.0,2026-08-02 10:20:00,2026-08-02 10:21:00,,0.0,2026-08-02 10:08:00,2026-08-02 10:10:00,,,,,Омурбек У. Б.,Россия,Выдача до 30 минут
2026-08-02,ФВ 6005 ,СУ9,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),10,Y(А04),10:22,42,2026-08-02 10:32:00,2026-08-02 10:34:00,,2026-08-02 10:36:00,2026-08-02 10:37:00,2026-08-02 10:36:00,2026-08-02 10:37:00,2026-08-02 10:36:00,1.0,1.0,2026-08-02 10:39:00,2026-08-02 10:40:00,,0.0,2026-08-02 10:37:00,2026-08-02 10:39:00,,,,,Каламбеков У. О.,Россия,Выдача до 30 минут
2026-08-02,DV 801 ,73Х,ШЫМКЕНТ(ШЫМКЕНТ ИНТЛ.),20,Y(А13),10:32,1668,2026-08-02 10:45:00,2026-08-02 10:45:00,,2026-08-02 10:44:00,2026-08-02 10:57:00,2026-08-02 10:44:00,2026-08-02 10:57:00,2026-08-02 11:00:00,,2.0,2026-08-02 10:56:00,2026-08-02 11:06:00,,0.0,2026-08-02 10:50:00,2026-08-02 10:55:00,2026-08-02 11:00:00,2026-08-02 11:05:00,,,Давлатов Б. Ч.,SCAT Airlines,Выдача до 30 минут
2026-08-02,ЖГ 936 ,73Х,ТБИЛИСИ(ТБИЛИСИ ИНТЛ.),30,Y(А11),10:36,1706,2026-08-02 10:44:00,2026-08-02 10:46:00,,2026-08-02 10:50:00,2026-08-02 11:03:00,2026-08-02 10:50:00,2026-08-02 11:03:00,2026-08-02 10:59:00,4.0,2.0,2026-08-02 11:00:00,2026-08-02 11:10:00,,0.0,2026-08-02 10:56:00,2026-08-02 10:59:00,2026-08-02 11:04:00,2026-08-02 11:07:00,,,Омурбек У. Б.,GEORGIAN AIRWAYS,Выдача до 30 минут
2026-08-02,J2 807 ,76В,БАКУ(ИМ. ГЕЙДАРА АЛИЕВА),18,Y(А09),10:47,2127,2026-08-02 10:57:00,2026-08-02 10:59:00,,2026-08-02 11:02:00,2026-08-02 11:12:00,2026-08-02 11:02:00,2026-08-02 11:12:00,2026-08-02 11:15:00,,,2026-08-02 11:16:00,2026-08-02 11:18:00,,0.0,2026-08-02 11:13:00,2026-08-02 11:18:00,,,,,Дубинский В. Д.,AZAL,Выдача до 30 минут
2026-08-02,PC 390 ,32Щ,СТАМБУЛ(САБИХА ГОКЦЕН),19,Y(А10),05:10,3440,2026-08-02 05:19:00,2026-08-02 05:20:00,,2026-08-02 05:22:00,2026-08-02 05:49:00,2026-08-02 05:22:00,2026-08-02 05:49:00,2026-08-02 05:46:00,3.0,4.0,2026-08-02 05:56:00,2026-08-02 06:01:00,17.0,12.0,2026-08-02 05:31:00,2026-08-02 05:40:00,2026-08-02 05:50:00,2026-08-02 05:56:00,,,Прохачев И. А.,Pegasus,Выдача более 40 минут
2026-08-02,TK 3070 ,321,АНТАЛЬЯ,23,Y(А10),11:19,2158,2026-08-02 11:29:00,2026-08-02 11:31:00,,2026-08-02 11:33:00,2026-08-02 11:46:00,2026-08-02 11:33:00,2026-08-02 11:46:00,2026-08-02 11:47:00,,,2026-08-02 11:44:00,2026-08-02 11:51:00,,0.0,2026-08-02 11:34:00,2026-08-02 11:51:00,,,,,Рябчевский В. О.,Turkish Airlines,Выдача до 30 минут
2026-08-02,ЮТ 726 ,73Х,АНТАЛЬЯ,16,Y(А12),06:00,1190,2026-08-02 06:08:00,2026-08-02 06:11:00,,2026-08-02 06:13:00,2026-08-02 06:29:00,2026-08-02 06:13:00,2026-08-02 06:29:00,2026-08-02 06:20:00,9.0,8.0,2026-08-02 06:29:00,2026-08-02 06:30:00,,0.0,2026-08-02 06:33:00,2026-08-02 06:38:00,,,,,Лизенко Е. В.,Ютэйр,Выдача до 30 минут
2026-08-02,TK 211 ,32Б,АНТАЛЬЯ,29,Y(А10),00:08,2706,2026-08-02 00:20:00,2026-08-02 00:24:00,1.0,2026-08-02 00:24:00,2026-08-02 00:44:00,2026-08-02 00:24:00,2026-08-02 00:44:00,2026-08-02 00:42:00,2.0,2.0,2026-08-02 00:39:00,2026-08-02 00:48:00,,0.0,2026-08-02 00:26:00,2026-08-02 00:39:00,2026-08-02 00:42:00,2026-08-02 00:49:00,,,Рустамов М. А.,Turkish Airlines,Выдача до 30 минут
2026-08-02,ФВ 6007 ,СУ9,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),9,Y(А04),11:25,160,2026-08-02 11:36:00,2026-08-02 11:38:00,,2026-08-02 11:40:00,2026-08-02 11:42:00,2026-08-02 11:40:00,2026-08-02 11:42:00,2026-08-02 11:41:00,1.0,1.0,2026-08-02 11:44:00,2026-08-02 11:45:00,,0.0,2026-08-02 11:41:00,2026-08-02 11:43:00,,,,,Черкас В. А.,Россия,Выдача до 30 минут
2026-08-02,ЮБГ 509 ,735,ЕРЕВАН(ЗВАРТНОЦ ИНТЛ),28,Y(А13),11:59,2256,2026-08-02 12:09:00,2026-08-02 12:11:00,,2026-08-02 12:11:00,2026-08-02 12:22:00,2026-08-02 12:12:00,2026-08-02 12:22:00,2026-08-02 12:28:00,,,2026-08-02 12:20:00,2026-08-02 12:28:00,,0.0,2026-08-02 12:17:00,2026-08-02 12:20:00,2026-08-02 12:22:00,2026-08-02 12:25:00,,,"Давлатов Б. Ч., Тано Б. А.",Shirak Avia,Выдача до 30 минут
2026-08-02,ЮТ 572 ,73Х,КРАСНОЯРСК,12,Y(А06),12:13,1046,2026-08-02 12:21:00,2026-08-02 12:23:00,,2026-08-02 12:24:00,2026-08-02 12:32:00,2026-08-02 12:24:00,2026-08-02 12:32:00,2026-08-02 12:32:00,,1.0,2026-08-02 12:38:00,2026-08-02 12:39:00,,0.0,2026-08-02 12:34:00,2026-08-02 12:37:00,,,,,Каламбеков У. О.,Ютэйр,Выдача до 30 минут
2026-08-02,ФВ 6009 ,СУ9,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),8,Y(А04),12:16,79,2026-08-02 12:26:00,2026-08-02 12:29:00,,2026-08-02 12:28:00,2026-08-02 12:30:00,2026-08-02 12:28:00,2026-08-02 12:30:00,2026-08-02 12:31:00,,1.0,2026-08-02 12:32:00,2026-08-02 12:33:00,,0.0,2026-08-02 12:30:00,2026-08-02 12:32:00,,,,,Музафаров А. С.,Россия,Выдача до 30 минут
2026-08-02,TK 3012 ,321,АНТАЛЬЯ,21,Y(А10),12:20,2454,2026-08-02 12:34:00,2026-08-02 12:34:00,,2026-08-02 12:34:00,2026-08-02 12:48:00,2026-08-02 12:34:00,2026-08-02 12:48:00,2026-08-02 12:54:00,,,2026-08-02 12:50:00,2026-08-02 12:57:00,,0.0,2026-08-02 12:26:00,2026-08-02 12:49:00,2026-08-02 12:26:00,2026-08-02 12:53:00,,,Иванов В. А.,Turkish Airlines,Выдача до 30 минут
2026-08-02,3F 321 ,320,ЕРЕВАН(ЗВАРТНОЦ ИНТЛ),19,Y(А13),09:32,2102,2026-08-02 09:42:00,2026-08-02 09:43:00,,2026-08-02 09:45:00,2026-08-02 09:59:00,2026-08-02 09:45:00,2026-08-02 09:59:00,2026-08-02 10:00:00,,,2026-08-02 09:56:00,2026-08-02 10:07:00,,0.0,2026-08-02 09:51:00,2026-08-02 09:55:00,2026-08-02 10:02:00,2026-08-02 10:08:00,,,Сыргаков Б. А.,FLYONE Armenia,Выдача до 30 минут
2026-08-02,J2 5830 ,320,ГЯНДЖА,29,Y(А11),05:14,1935,2026-08-02 05:24:00,2026-08-02 05:28:00,1.0,2026-08-02 05:29:00,2026-08-02 05:45:00,2026-08-02 05:29:00,2026-08-02 05:45:00,2026-08-02 05:41:00,4.0,3.0,2026-08-02 05:55:00,2026-08-02 05:56:00,11.0,2.0,2026-08-02 05:36:00,2026-08-02 05:43:00,2026-08-02 05:49:00,2026-08-02 05:54:00,,,Корнилов Н. А.,AZAL,Выдача от 30 до 40 минут
2026-08-02,4S 313 ,73Х,ШАРМ ЭЛЬ ШЕЙХ(ШАРМ ЭЛЬ ШЕЙХ ИНТЛ.),27,Y(А09),05:27,2519,2026-08-02 05:43:00,2026-08-02 05:43:00,,2026-08-02 05:47:00,2026-08-02 06:01:00,2026-08-02 05:47:00,2026-08-02 06:01:00,2026-08-02 06:04:00,,,2026-08-02 05:55:00,2026-08-02 06:09:00,,0.0,2026-08-02 05:51:00,2026-08-02 05:55:00,2026-08-02 06:04:00,2026-08-02 06:09:00,,,Бородин А. В.,Red Sea,Выдача до 30 минут
2026-08-02,TK 413 ,333,СТАМБУЛ(СТАМБУЛ НЬЮ),22,Y(А09),11:50,4846,2026-08-02 12:04:00,2026-08-02 12:07:00,,2026-08-02 12:09:00,2026-08-02 12:24:00,2026-08-02 12:09:00,2026-08-02 12:24:00,2026-08-02 12:40:00,,,2026-08-02 12:22:00,2026-08-02 12:39:00,,5.0,2026-08-02 12:09:00,2026-08-02 12:27:00,2026-08-02 12:01:00,2026-08-02 12:21:00,2026-08-02 12:02:00,2026-08-02 12:33:00,Демчук Д. П.,Turkish Airlines,Выдача от 30 до 40 минут
2026-08-02,ЮТ 446 ,735,КОГАЛЫМ,13,Y(А05),10:20,259,2026-08-02 10:28:00,2026-08-02 10:29:00,,2026-08-02 10:31:00,2026-08-02 10:32:00,2026-08-02 10:31:00,2026-08-02 10:32:00,2026-08-02 10:34:00,,,2026-08-02 10:35:00,2026-08-02 10:36:00,,0.0,2026-08-02 10:33:00,2026-08-02 10:35:00,,,,,Тано Б. А.,Ютэйр,Выдача до 30 минут
2026-08-02,КГ 555 ,320,ОШ,26,Y(А13),09:36,2603,2026-08-02 09:47:00,2026-08-02 09:50:00,,2026-08-02 09:51:00,2026-08-02 10:05:00,2026-08-02 09:51:00,2026-08-02 10:05:00,2026-08-02 10:08:00,,,2026-08-02 10:00:00,2026-08-02 10:07:00,,0.0,2026-08-02 09:57:00,2026-08-02 10:00:00,2026-08-02 10:06:00,2026-08-02 10:10:00,,,"Екимов С. С., Михайлов М. С.",Aero Nomad,Выдача до 30 минут
2026-08-02,TK 3178 ,321,ДАЛАМАН,30,Y(А09),00:03,2520,2026-08-02 00:14:00,2026-08-02 00:16:00,,2026-08-02 00:20:00,2026-08-02 00:36:00,2026-08-02 00:20:00,2026-08-02 00:36:00,2026-08-02 00:35:00,1.0,,2026-08-02 00:29:00,2026-08-02 00:42:00,,0.0,2026-08-02 00:26:00,2026-08-02 00:32:00,2026-08-02 00:38:00,2026-08-02 00:42:00,,,Бородин А. В.,Turkish Airlines,Выдача до 30 минут
2026-08-02,ЯК 475 ,73В,ЯКУТСК,59,Y(А06),09:09,903,2026-08-02 09:20:00,2026-08-02 09:24:00,1.0,2026-08-02 09:23:00,2026-08-02 09:30:00,2026-08-02 09:23:00,2026-08-02 09:30:00,2026-08-02 09:30:00,,1.0,2026-08-02 09:38:00,2026-08-02 09:41:00,,0.0,2026-08-02 09:32:00,2026-08-02 09:38:00,,,,,Фаёзов А. Р.,Якутия,Выдача до 30 минут
2026-08-02,ЮТ 786F,73Х,ЕРЕВАН(ЗВАРТНОЦ ИНТЛ),21,Y(А13),09:40,0,2026-08-02 09:49:00,2026-08-02 09:49:00,,2026-08-02 09:52:00,2026-08-02 09:59:00,2026-08-02 09:52:00,2026-08-02 09:59:00,,,7.0,2026-08-02 10:07:00,2026-08-02 10:09:00,,0.0,2026-08-02 10:02:00,2026-08-02 10:07:00,,,,,Музафаров А. С.,Ютэйр,Выдача до 30 минут
2026-08-02,TK 407 ,333,СТАМБУЛ(СТАМБУЛ НЬЮ),22,Y(А09),06:32,5039,2026-08-02 06:45:00,2026-08-02 06:45:00,,2026-08-02 06:47:00,2026-08-02 07:04:00,2026-08-02 06:47:00,2026-08-02 07:04:00,2026-08-02 07:23:00,,,2026-08-02 06:59:00,2026-08-02 07:09:00,,0.0,2026-08-02 06:47:00,2026-08-02 07:04:00,2026-08-02 06:41:00,2026-08-02 07:06:00,2026-08-02 07:16:00,2026-08-02 07:17:00,Давлатов Б. Ч.,Turkish Airlines,Выдача до 30 минут
2026-08-02,ДР 730 ,7С8,ФЕРГАНА(ФЕРГАНА ИНТЛ.),43,Y(А11),06:49,332,2026-08-02 06:57:00,2026-08-02 07:02:00,2.0,2026-08-02 07:00:00,2026-08-02 07:04:00,2026-08-02 07:00:00,2026-08-02 07:04:00,2026-08-02 07:03:00,1.0,2.0,2026-08-02 07:13:00,2026-08-02 07:15:00,,0.0,2026-08-02 07:06:00,2026-08-02 07:12:00,,,,,Прохачев И. А.,Победа,Выдача до 30 минут
2026-08-02,ФВ 6019 ,СУ9,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),8,Y(А04),07:10,91,2026-08-02 07:20:00,2026-08-02 07:21:00,,2026-08-02 07:23:00,2026-08-02 07:24:00,2026-08-02 07:23:00,2026-08-02 07:24:00,2026-08-02 07:25:00,,,2026-08-02 07:28:00,2026-08-02 07:29:00,,0.0,2026-08-02 07:27:00,2026-08-02 07:29:00,,,,,Дубинский В. Д.,Россия,Выдача до 30 минут
2026-08-02,ХИ 9607 ,32Н,БУХАРА(БУХАРА ИНТЛ.),24,Y(А12),07:27,1517,2026-08-02 07:42:00,2026-08-02 07:45:00,,2026-08-02 07:46:00,2026-08-02 07:58:00,2026-08-02 07:46:00,2026-08-02 07:58:00,2026-08-02 07:56:00,2.0,2.0,2026-08-02 07:58:00,2026-08-02 08:05:00,,0.0,2026-08-02 07:54:00,2026-08-02 07:58:00,2026-08-02 08:00:00,2026-08-02 08:04:00,,,Чеканов В. А.,UZBEKISTAN AIRWAYS,Выдача до 30 минут
2026-08-02,TK 1231 ,321,АНТАЛЬЯ,24,Y(А09),12:27,1974,2026-08-02 12:39:00,2026-08-02 12:41:00,,2026-08-02 12:47:00,2026-08-02 13:02:00,2026-08-02 12:47:00,2026-08-02 13:02:00,2026-08-02 12:56:00,6.0,2.0,2026-08-02 13:02:00,2026-08-02 13:08:00,3.0,0.0,2026-08-02 12:36:00,2026-08-02 13:12:00,,,,,Литвин И. С.,Turkish Airlines,Выдача до 30 минут
2026-08-02,ДР 742 ,7С8,ТАШКЕНТ(ТАШКЕНТ ИНТЛ.),36,Y(А12),07:50,310,2026-08-02 07:59:00,2026-08-02 08:01:00,,2026-08-02 08:01:00,2026-08-02 08:03:00,2026-08-02 08:01:00,2026-08-02 08:03:00,2026-08-02 08:05:00,,,2026-08-02 08:10:00,2026-08-02 08:12:00,,0.0,2026-08-02 08:05:00,2026-08-02 08:11:00,,,,,Демчук Д. П.,Победа,Выдача до 30 минут
2026-08-02,ХИ 9615 ,320,УРГЕНЧ(УРГЕНЧ ИНТЛ.),23,Y(А11),07:43,1365,2026-08-02 07:56:00,2026-08-02 07:58:00,,2026-08-02 08:00:00,2026-08-02 08:12:00,2026-08-02 08:00:00,2026-08-02 08:12:00,2026-08-02 08:09:00,3.0,3.0,2026-08-02 08:07:00,2026-08-02 08:17:00,,0.0,2026-08-02 07:55:00,2026-08-02 08:07:00,2026-08-02 08:13:00,2026-08-02 08:17:00,,,Иванов В. А.,UZBEKISTAN AIRWAYS,Выдача до 30 минут
2026-08-02,ЮТ 248 ,73Х,СУРГУТ,25,Y(А06),08:10,1089,2026-08-02 08:19:00,2026-08-02 08:23:00,1.0,2026-08-02 08:21:00,2026-08-02 08:31:00,2026-08-02 08:21:00,2026-08-02 08:31:00,2026-08-02 08:30:00,1.0,3.0,2026-08-02 08:39:00,2026-08-02 08:43:00,,0.0,2026-08-02 08:36:00,2026-08-02 08:48:00,,,,,Хушвактов П. З.,Ютэйр,Выдача до 30 минут
2026-08-02,PC 1458 ,32Щ,ДАЛАМАН,20,Y(А10),06:03,2543,2026-08-02 06:13:00,2026-08-02 06:14:00,,2026-08-02 06:15:00,2026-08-02 06:31:00,2026-08-02 06:15:00,2026-08-02 06:31:00,2026-08-02 06:34:00,,,2026-08-02 06:26:00,2026-08-02 06:38:00,,0.0,2026-08-02 06:20:00,2026-08-02 06:25:00,2026-08-02 06:31:00,2026-08-02 06:37:00,,,Баташан В. Ю.,Pegasus,Выдача до 30 минут
2026-08-02,ХИ 9613 ,32Н,ТАШКЕНТ(ТАШКЕНТ ИНТЛ.),22,Y(А12),08:24,1339,2026-08-02 08:38:00,2026-08-02 08:38:00,,2026-08-02 08:38:00,2026-08-02 08:51:00,2026-08-02 08:38:00,2026-08-02 08:51:00,2026-08-02 08:51:00,,4.0,2026-08-02 08:57:00,2026-08-02 08:58:00,,0.0,2026-08-02 08:44:00,2026-08-02 08:48:00,2026-08-02 08:52:00,2026-08-02 08:57:00,,,Каламбеков У. О.,UZBEKISTAN AIRWAYS,Выдача до 30 минут
2026-08-02,TK 3164 ,321,БОДРУМ(МИЛАС),20,Y(А10),12:24,2040,2026-08-02 12:33:00,2026-08-02 12:35:00,,2026-08-02 12:38:00,2026-08-02 12:52:00,2026-08-02 12:38:00,2026-08-02 12:52:00,2026-08-02 12:51:00,1.0,,2026-08-02 12:49:00,2026-08-02 12:54:00,,0.0,2026-08-02 12:31:00,2026-08-02 13:03:00,,,,,Юрков С.,Turkish Airlines,Выдача до 30 минут
2026-08-02,ЮТ 356 ,734,ГРОЗНЫЙ(СЕВЕРНЫЙ),17,Y(А05),08:46,250,2026-08-02 08:53:00,2026-08-02 08:54:00,,2026-08-02 09:01:00,2026-08-02 09:02:00,2026-08-02 09:01:00,2026-08-02 09:02:00,2026-08-02 08:59:00,3.0,,2026-08-02 09:09:00,2026-08-02 09:13:00,,0.0,2026-08-02 09:04:00,2026-08-02 09:09:00,,,,,Черкас В. А.,Ютэйр,Выдача до 30 минут
2026-08-02,ДР 744 ,73Х,ОШ,47,Y(А13),07:46,670,2026-08-02 07:53:00,2026-08-02 07:53:00,,2026-08-02 07:54:00,2026-08-02 07:59:00,2026-08-02 07:54:00,2026-08-02 07:59:00,2026-08-02 08:01:00,,1.0,2026-08-02 08:06:00,2026-08-02 08:10:00,,0.0,2026-08-02 08:04:00,2026-08-02 08:07:00,,,,,"Литвин И. С., Омурбек У. Б.",Победа,Выдача до 30 минут
2026-08-02,ДР 158 ,7С8,КРАСНОДАР(ПАШКОВСКИЙ),49,Y(А05),00:22,664,2026-08-02 00:31:00,2026-08-02 00:33:00,,2026-08-02 00:35:00,2026-08-02 00:42:00,2026-08-02 00:35:00,2026-08-02 00:42:00,2026-08-02 00:39:00,3.0,3.0,2026-08-02 00:55:00,2026-08-02 00:56:00,,0.0,2026-08-02 00:47:00,2026-08-02 00:57:00,,,,,Тихонов С. М.,Победа,Выдача до 30 минут
2026-08-02,ЮТ 454 ,73Х,ТЮМЕНЬ(РОЩИНО),15,Y(А05),07:56,1065,2026-08-02 08:04:00,2026-08-02 08:05:00,,2026-08-02 08:07:00,2026-08-02 08:15:00,2026-08-02 08:07:00,2026-08-02 08:15:00,2026-08-02 08:15:00,,1.0,2026-08-02 08:23:00,2026-08-02 08:29:00,,0.0,2026-08-02 08:18:00,2026-08-02 08:24:00,,,,,Михайлов М. С.,Ютэйр,Выдача до 30 минут
2026-08-02,TK 3076 ,321,ДАЛАМАН,19,Y(А10),11:43,2182,2026-08-02 11:54:00,2026-08-02 11:55:00,,2026-08-02 11:56:00,2026-08-02 12:11:00,2026-08-02 11:56:00,2026-08-02 12:11:00,2026-08-02 12:13:00,,,2026-08-02 12:06:00,2026-08-02 12:18:00,,0.0,2026-08-02 12:00:00,2026-08-02 12:18:00,,,,,Хушвактов П. З.,Turkish Airlines,Выдача до 30 минут
2026-08-02,NE 618A,321,ХУРГАДА(ХУРГАДА ИНТЛ.),26,Y(А09),11:23,2285,2026-08-02 11:31:00,2026-08-02 11:35:00,1.0,2026-08-02 11:37:00,2026-08-02 11:52:00,2026-08-02 11:37:00,2026-08-02 11:52:00,2026-08-02 11:50:00,2.0,,2026-08-02 11:44:00,2026-08-02 11:58:00,,0.0,2026-08-02 11:41:00,2026-08-02 11:44:00,2026-08-02 11:54:00,2026-08-02 11:58:00,,,Попов А. И.,Nesma Airlines,Выдача до 30 минут
2026-08-02,ФВ 6051 ,СУ9,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),9,Y(А04),08:13,120,2026-08-02 08:23:00,2026-08-02 08:27:00,1.0,2026-08-02 08:26:00,2026-08-02 08:29:00,2026-08-02 08:26:00,2026-08-02 08:29:00,2026-08-02 08:28:00,1.0,2.0,2026-08-02 08:30:00,2026-08-02 08:31:00,,0.0,2026-08-02 08:28:00,2026-08-02 08:30:00,,,,,Фаёзов А. Р.,Россия,Выдача до 30 минут
2026-08-03,ФВ 6175 ,СУ9,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),8,Y(А04),17:35,346,2026-08-03 17:48:00,2026-08-03 17:49:00,,2026-08-03 17:52:00,2026-08-03 17:56:00,2026-08-03 17:52:00,2026-08-03 17:56:00,2026-08-03 17:54:00,2.0,2.0,2026-08-03 18:01:00,2026-08-03 18:05:00,,0.0,2026-08-03 17:58:00,2026-08-03 18:01:00,,,,,Соболь М. Ф.,Россия,Выдача до 30 минут
2026-08-03,ДР 964 ,7С8,ДАЛАМАН,50,Y(А11),17:28,1211,2026-08-03 17:37:00,2026-08-03 17:39:00,,2026-08-03 17:41:00,2026-08-03 17:52:00,2026-08-03 17:41:00,2026-08-03 17:52:00,2026-08-03 17:49:00,3.0,3.0,2026-08-03 17:55:00,2026-08-03 18:01:00,,0.0,2026-08-03 17:49:00,2026-08-03 17:56:00,2026-08-03 17:54:00,2026-08-03 18:00:00,,,Попов Д. В.,Победа,Выдача до 30 минут
2026-08-03,А4 7010 ,СУ9,ТБИЛИСИ(ТБИЛИСИ ИНТЛ.),28,Y(А11),16:02,1334,2026-08-03 16:09:00,2026-08-03 16:11:00,,2026-08-03 16:16:00,2026-08-03 16:26:00,2026-08-03 16:16:00,2026-08-03 16:26:00,2026-08-03 16:22:00,4.0,1.0,2026-08-03 16:27:00,2026-08-03 16:34:00,,0.0,2026-08-03 16:23:00,2026-08-03 16:27:00,2026-08-03 16:30:00,2026-08-03 16:35:00,,,Шамсов Б. С.,Азимут,Выдача до 30 минут
