date,flight,type,route,mc,lent_num,arrive_runway,bag_waight,mc_arrive,hatch_open,err_hatch_open,beg_unload_spo,end_unload_spo,beg_unload_sobgp,end_unload_sobgp,end_unload_tgo,err_end_unload,violation_standart,time_beg_lenta,time_end_lenta,violation_first_bag,violation_last_bag,deliver_1_beg,deliver_1_end,deliver_2_beg,deliver_2_end,deliver_3_beg,deliver_3_end,senior_loader,company,bag_status
2026-09-03,NE 614 ,320,ХУРГАДА(ХУРГАДА ИНТЛ.),26,Y(А09),15:00,1624,2026-09-03 15:12:00,2026-09-03 15:13:00,,2026-09-03 15:13:00,2026-09-03 15:24:00,2026-09-03 15:13:00,2026-09-03 15:24:00,2026-09-03 15:27:00,,,2026-09-03 15:21:00,2026-09-03 15:35:00,,0.0,2026-09-03 15:10:00,2026-09-03 15:20:00,2026-09-03 15:28:00,2026-09-03 15:31:00,,,Юрков С.,Nesma Airlines,Выдача до 30 минут
2026-09-03,AZV 3002 ,763,АНТАЛЬЯ,18,Y(А09),15:07,1356,2026-09-03 15:17:00,2026-09-03 15:20:00,,2026-09-03 15:21:00,2026-09-03 15:38:00,2026-09-03 15:21:00,2026-09-03 15:38:00,2026-09-03 15:30:00,8.0,8.0,2026-09-03 15:40:00,2026-09-03 15:41:00,3.0,0.0,2026-09-03 15:21:00,2026-09-03 15:47:00,,,,,Дубинский В. Д.,АЗУР эйр,Выдача до 30 минут
2026-09-03,TK 413 ,333,СТАМБУЛ(СТАМБУЛ НЬЮ),23,Y(А10),15:13,4566,2026-09-03 15:27:00,2026-09-03 15:35:00,5.0,2026-09-03 15:33:00,2026-09-03 15:51:00,2026-09-03 15:33:00,2026-09-03 15:51:00,2026-09-03 16:01:00,,,2026-09-03 15:51:00,2026-09-03 16:08:00,4.0,11.0,2026-09-03 15:33:00,2026-09-03 15:57:00,2026-09-03 15:39:00,2026-09-03 15:59:00,,,Демчук Д. П.,Turkish Airlines,Выдача более 40 минут
2026-09-03,ЮБГ 809 ,735,ЕРЕВАН(ЗВАРТНОЦ ИНТЛ),28,Y(А13),15:18,1034,2026-09-03 15:27:00,2026-09-03 15:29:00,,2026-09-03 15:29:00,2026-09-03 15:41:00,2026-09-03 15:29:00,2026-09-03 15:41:00,2026-09-03 15:38:00,3.0,5.0,2026-09-03 15:47:00,2026-09-03 16:24:00,,27.0,2026-09-03 15:43:00,2026-09-03 15:46:00,,,,,Аганин А. А.,Shirak Avia,Выдача более 40 минут
2026-09-03,ЮТ 400 ,73Х,ГРОЗНЫЙ(СЕВЕРНЫЙ),24,Y(А05),15:29,432,2026-09-03 15:39:00,2026-09-03 15:43:00,1.0,2026-09-03 15:46:00,2026-09-03 15:48:00,2026-09-03 15:46:00,2026-09-03 15:48:00,2026-09-03 15:46:00,2.0,,2026-09-03 15:53:00,2026-09-03 15:55:00,,0.0,2026-09-03 15:49:00,2026-09-03 15:54:00,,,,,Омурбек У. Б.,Ютэйр,Выдача до 30 минут
2026-09-03,BJ 804 ,320,МОНАСТИР(ХАБИБ БУРДЖИБА ИНТ),20,Y(А09),14:04,2471,2026-09-03 14:16:00,2026-09-03 14:17:00,,2026-09-03 14:18:00,2026-09-03 14:33:00,2026-09-03 14:18:00,2026-09-03 14:33:00,2026-09-03 14:36:00,,,2026-09-03 14:28:00,2026-09-03 14:47:00,,1.0,2026-09-03 14:23:00,2026-09-03 14:28:00,2026-09-03 14:41:00,2026-09-03 14:47:00,,,Литвин И. С.,Nouvelair Tunisie,Выдача от 30 до 40 минут
2026-09-03,FZ 989 ,7М8,ДУБАЙ(ДУБАЙ ИНТЛ.),20,Y(А09),15:22,1711,2026-09-03 15:35:00,2026-09-03 15:35:00,,2026-09-03 15:36:00,2026-09-03 15:58:00,2026-09-03 15:36:00,2026-09-03 15:58:00,2026-09-03 15:50:00,8.0,11.0,2026-09-03 15:57:00,2026-09-03 16:05:00,2.0,0.0,2026-09-03 15:37:00,2026-09-03 15:52:00,2026-09-03 16:01:00,2026-09-03 16:05:00,,,Тано Б. А.,flydubai,Выдача до 30 минут
2026-09-03,ДР 742 ,73Х,ТАШКЕНТ(ТАШКЕНТ ИНТЛ.),50,Y(А12),14:11,320,2026-09-03 14:18:00,2026-09-03 14:21:00,,2026-09-03 14:21:00,2026-09-03 14:23:00,2026-09-03 14:21:00,2026-09-03 14:23:00,2026-09-03 14:24:00,,,2026-09-03 14:35:00,2026-09-03 14:36:00,,0.0,2026-09-03 14:28:00,2026-09-03 14:35:00,,,,,Омурбек У. Б.,Победа,Выдача до 30 минут
2026-09-03,ФВ 6031 ,СУ9,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),9,Y(А04),15:33,123,2026-09-03 15:43:00,2026-09-03 15:43:00,,2026-09-03 15:46:00,2026-09-03 15:49:00,2026-09-03 15:46:00,2026-09-03 15:49:00,2026-09-03 15:48:00,1.0,2.0,2026-09-03 15:53:00,2026-09-03 15:55:00,,0.0,2026-09-03 15:50:00,2026-09-03 15:55:00,,,,,Литвин И. С.,Россия,Выдача до 30 минут
2026-09-03,ЮТ 744 ,734,ГЯНДЖА,11,Y(А12),14:46,1602,2026-09-03 14:54:00,2026-09-03 14:56:00,,2026-09-03 14:57:00,2026-09-03 15:08:00,2026-09-03 14:57:00,2026-09-03 15:08:00,2026-09-03 15:09:00,,,2026-09-03 15:09:00,2026-09-03 15:16:00,,0.0,2026-09-03 15:05:00,2026-09-03 15:09:00,2026-09-03 15:01:00,2026-09-03 15:14:00,,,Каламбеков У. О.,Ютэйр,Выдача до 30 минут
2026-09-03,ДР 160 ,73Х,КРАСНОДАР(ПАШКОВСКИЙ),49,Y(А05),16:16,417,2026-09-03 16:24:00,2026-09-03 16:27:00,,2026-09-03 16:26:00,2026-09-03 16:29:00,2026-09-03 16:26:00,2026-09-03 16:29:00,2026-09-03 16:31:00,,,2026-09-03 16:35:00,2026-09-03 16:40:00,,0.0,2026-09-03 16:30:00,2026-09-03 16:36:00,,,,,Каламбеков У. О.,Победа,Выдача до 30 минут
2026-09-03,TC 422 ,788,ДАР-ЭС-САЛАМ(ДЖ. НИЕРЕРЕ ИНТЛ),32,Y(А09),16:12,3365,2026-09-03 16:33:00,2026-09-03 16:49:00,13.0,2026-09-03 16:45:00,2026-09-03 17:06:00,2026-09-03 16:45:00,2026-09-03 17:06:00,2026-09-03 16:59:00,7.0,,2026-09-03 17:12:00,2026-09-03 17:16:00,9.0,13.0,2026-09-03 16:45:00,2026-09-03 17:11:00,2026-09-03 16:20:00,2026-09-03 17:11:00,,,Аганин А. А.,Не найдено,Выдача более 40 минут
2026-09-03,ЮТ 356 ,73Х,ГРОЗНЫЙ(СЕВЕРНЫЙ),13,Y(А07),17:34,636,2026-09-03 17:43:00,2026-09-03 17:46:00,,2026-09-03 17:46:00,2026-09-03 17:53:00,2026-09-03 17:46:00,2026-09-03 17:53:00,2026-09-03 17:51:00,2.0,3.0,2026-09-03 17:59:00,2026-09-03 18:00:00,,0.0,2026-09-03 17:54:00,2026-09-03 18:00:00,,,,,Музафаров А. С.,Ютэйр,Выдача до 30 минут
2026-09-03,3F 321 ,320,ЕРЕВАН(ЗВАРТНОЦ ИНТЛ),30,Y(А13),15:54,1215,2026-09-03 16:12:00,2026-09-03 16:16:00,1.0,,,,,2026-09-03 16:24:00,,,2026-09-03 16:14:00,2026-09-03 16:19:00,,0.0,2026-09-03 16:20:00,2026-09-03 16:21:00,,,,,,FLYONE Armenia,Выдача до 30 минут
2026-09-03,ЖГ 936 ,73Х,ТБИЛИСИ(ТБИЛИСИ ИНТЛ.),22,Y(А11),15:41,1109,2026-09-03 15:53:00,2026-09-03 15:53:00,,2026-09-03 15:56:00,2026-09-03 16:02:00,2026-09-03 15:56:00,2026-09-03 16:02:00,2026-09-03 16:04:00,,,2026-09-03 16:11:00,2026-09-03 16:12:00,,0.0,2026-09-03 16:05:00,2026-09-03 16:10:00,,,,,Дубинский В. Д.,GEORGIAN AIRWAYS,Выдача до 30 минут
2026-09-03,ЖГ 926 ,73Х,ТБИЛИСИ(ТБИЛИСИ ИНТЛ.),25,Y(А10),16:00,1874,2026-09-03 16:12:00,2026-09-03 16:15:00,,2026-09-03 16:17:00,2026-09-03 16:42:00,2026-09-03 16:17:00,2026-09-03 16:42:00,2026-09-03 16:28:00,14.0,13.0,2026-09-03 16:24:00,2026-09-03 16:41:00,,0.0,2026-09-03 16:21:00,2026-09-03 16:24:00,2026-09-03 16:20:00,2026-09-03 16:38:00,,,Черкас В. А.,GEORGIAN AIRWAYS,Выдача до 30 минут
2026-09-03,ЮТ 276 ,734,СОЧИ,16,Y(А06),18:18,892,2026-09-03 18:25:00,2026-09-03 18:26:00,,2026-09-03 18:29:00,2026-09-03 18:38:00,2026-09-03 18:29:00,2026-09-03 18:38:00,2026-09-03 18:35:00,3.0,3.0,2026-09-03 18:47:00,2026-09-03 18:48:00,2.0,0.0,2026-09-03 18:41:00,2026-09-03 18:48:00,,,,,Чеканов В. А.,Ютэйр,Выдача до 30 минут
2026-09-03,ФВ 6027 ,СУ9,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),8,Y(А04),16:20,133,2026-09-03 16:29:00,2026-09-03 16:32:00,,2026-09-03 16:35:00,2026-09-03 16:38:00,2026-09-03 16:35:00,2026-09-03 16:38:00,2026-09-03 16:34:00,4.0,2.0,2026-09-03 16:42:00,2026-09-03 16:44:00,,0.0,2026-09-03 16:38:00,2026-09-03 16:40:00,,,,,Литвин И. С.,Россия,Выдача до 30 минут
2026-09-03,А4 7030 ,СУ9,ЕРЕВАН(ЗВАРТНОЦ ИНТЛ),27,Y(А13),16:33,594,2026-09-03 16:43:00,2026-09-03 16:47:00,1.0,2026-09-03 16:49:00,2026-09-03 16:53:00,2026-09-03 16:49:00,2026-09-03 16:53:00,2026-09-03 16:51:00,2.0,,2026-09-03 16:59:00,2026-09-03 17:01:00,,0.0,2026-09-03 16:55:00,2026-09-03 16:59:00,,,,,Литвин И. С.,Азимут,Выдача до 30 минут
2026-09-03,А4 7010 ,СУ9,ТБИЛИСИ(ТБИЛИСИ ИНТЛ.),26,Y(А11),16:46,1558,2026-09-03 16:59:00,2026-09-03 17:00:00,,2026-09-03 17:04:00,2026-09-03 17:16:00,2026-09-03 17:04:00,2026-09-03 17:16:00,2026-09-03 17:13:00,3.0,2.0,2026-09-03 17:17:00,2026-09-03 17:25:00,,0.0,2026-09-03 17:12:00,2026-09-03 17:17:00,2026-09-03 17:18:00,2026-09-03 17:22:00,,,Рябчевский В. О.,Азимут,Выдача до 30 минут
2026-09-03,КГ 555 ,320,ОШ,60,Y(А13),16:53,2962,2026-09-03 17:11:00,2026-09-03 17:12:00,,2026-09-03 17:12:00,2026-09-03 17:39:00,2026-09-03 17:12:00,2026-09-03 17:39:00,2026-09-03 17:35:00,4.0,7.0,2026-09-03 17:26:00,2026-09-03 17:47:00,,6.0,2026-09-03 17:18:00,2026-09-03 17:26:00,2026-09-03 17:40:00,2026-09-03 17:47:00,,,Тано Б. А.,Aero Nomad,Выдача от 30 до 40 минут
2026-09-03,ДР 992 ,7С8,ДУБАЙ(АЛЬ-МАКТУМ ИНТЛ),47,Y(А12),16:58,1692,2026-09-03 17:08:00,2026-09-03 17:10:00,,2026-09-03 17:10:00,2026-09-03 17:24:00,2026-09-03 17:10:00,2026-09-03 17:24:00,2026-09-03 17:23:00,1.0,3.0,2026-09-03 17:23:00,2026-09-03 17:42:00,,4.0,2026-09-03 17:17:00,2026-09-03 17:23:00,2026-09-03 17:28:00,2026-09-03 17:38:00,,,Гафуров О. Ф.,Победа,Выдача от 30 до 40 минут
2026-09-03,AZO 7154 ,СУ9,БАТУМИ,59,0,17:11,300,2026-09-03 17:28:00,2026-09-03 17:31:00,,2026-09-03 17:33:00,2026-09-03 17:36:00,2026-09-03 17:33:00,2026-09-03 17:36:00,2026-09-03 17:34:00,2.0,1.0,2026-09-03 17:44:00,2026-09-03 17:45:00,,0.0,2026-09-03 17:36:00,2026-09-03 17:44:00,,,,,Попов А. И.,GEORGIAN AIRWAYS,Не определено
2026-09-03,TK 1231 ,321,АНТАЛЬЯ,21,Y(А12),15:36,1132,2026-09-03 15:47:00,2026-09-03 15:50:00,,2026-09-03 15:51:00,2026-09-03 16:05:00,2026-09-03 15:51:00,2026-09-03 16:05:00,2026-09-03 15:59:00,6.0,6.0,2026-09-03 16:12:00,2026-09-03 16:15:00,5.0,0.0,2026-09-03 16:06:00,2026-09-03 16:11:00,,,,,Скулов Е. С.,Turkish Airlines,Выдача до 30 минут
2026-09-03,ДР 116 ,7С8,СОЧИ,50,Y(А05),17:44,809,2026-09-03 17:56:00,2026-09-03 17:59:00,,2026-09-03 18:00:00,2026-09-03 18:06:00,2026-09-03 18:00:00,2026-09-03 18:06:00,2026-09-03 18:05:00,1.0,1.0,2026-09-03 18:16:00,2026-09-03 18:21:00,,0.0,2026-09-03 18:10:00,2026-09-03 18:16:00,,,,,Дубинский В. Д.,Победа,Выдача до 30 минут
2026-09-03,ФВ 6175 ,СУ9,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),9,Y(А04),17:28,103,2026-09-03 17:39:00,2026-09-03 17:40:00,,2026-09-03 17:42:00,2026-09-03 17:45:00,2026-09-03 17:42:00,2026-09-03 17:45:00,2026-09-03 17:44:00,1.0,2.0,2026-09-03 17:46:00,2026-09-03 17:47:00,,0.0,2026-09-03 17:44:00,2026-09-03 17:46:00,,,,,Рябчевский В. О.,Россия,Выдача до 30 минут
2026-09-03,AZO 7054 ,СУ9,БАТУМИ,41A,Y(А11),23:04,1273,2026-09-03 23:13:00,2026-09-03 23:16:00,,2026-09-03 23:19:00,2026-09-03 23:30:00,2026-09-03 23:19:00,2026-09-03 23:30:00,2026-09-03 23:25:00,5.0,3.0,2026-09-03 23:31:00,2026-09-03 23:39:00,,0.0,2026-09-03 23:25:00,2026-09-03 23:31:00,2026-09-03 23:32:00,2026-09-03 23:38:00,,,Коляскин А. Г.,GEORGIAN AIRWAYS,Выдача до 30 минут
2026-09-03,ФВ 6037 ,СУ9,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),10,Y(А04),16:27,200,2026-09-03 16:40:00,2026-09-03 16:42:00,,2026-09-03 16:43:00,2026-09-03 16:45:00,2026-09-03 16:43:00,2026-09-03 16:45:00,2026-09-03 16:45:00,,1.0,2026-09-03 16:49:00,2026-09-03 16:51:00,,0.0,2026-09-03 16:46:00,2026-09-03 16:48:00,,,,,Тано Б. А.,Россия,Выдача до 30 минут
2026-09-03,ХИ 9619 ,32Н,НАМАНГАН,24,Y(А09),22:25,1748,2026-09-03 22:38:00,2026-09-03 22:40:00,,2026-09-03 22:42:00,2026-09-03 22:56:00,2026-09-03 22:42:00,2026-09-03 22:56:00,2026-09-03 22:54:00,2.0,2.0,2026-09-03 22:53:00,2026-09-03 23:00:00,,0.0,2026-09-03 22:49:00,2026-09-03 22:52:00,2026-09-03 22:56:00,2026-09-03 23:00:00,,,Михайлов М. С.,UZBEKISTAN AIRWAYS,Выдача до 30 минут
2026-09-03,ЮТ 464 ,73Х,ТЮМЕНЬ(РОЩИНО),15,Y(А06),18:59,783,2026-09-03 19:08:00,2026-09-03 19:12:00,1.0,2026-09-03 19:11:00,2026-09-03 19:16:00,2026-09-03 19:11:00,2026-09-03 19:16:00,2026-09-03 19:17:00,,,2026-09-03 19:22:00,2026-09-03 19:23:00,,0.0,2026-09-03 19:20:00,2026-09-03 19:21:00,,,,,Литвин И. С.,Ютэйр,Выдача до 30 минут
2026-09-03,ФВ 6179 ,СУ9,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),9,Y(А04),19:32,37,2026-09-03 19:45:00,2026-09-03 19:47:00,,2026-09-03 19:50:00,2026-09-03 19:51:00,2026-09-03 19:50:00,2026-09-03 19:51:00,2026-09-03 19:49:00,2.0,1.0,2026-09-03 19:55:00,2026-09-03 19:56:00,,0.0,2026-09-03 19:52:00,2026-09-03 19:55:00,,,,,Соколов И. С.,Россия,Выдача до 30 минут
2026-09-03,AZO 7072 ,СУ9,КУТАИСИ(КУТАИСИ ИНТЛ.),26,0,19:41,10,2026-09-03 19:48:00,2026-09-03 19:49:00,,2026-09-03 19:52:00,2026-09-03 19:55:00,2026-09-03 19:52:00,2026-09-03 19:55:00,2026-09-03 19:52:00,3.0,3.0,2026-09-03 20:04:00,2026-09-03 20:05:00,,0.0,2026-09-03 19:59:00,2026-09-03 20:00:00,,,,,Семиченков С. А.,GEORGIAN AIRWAYS,Не определено
2026-09-03,ФВ 6177 ,СУ9,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),8,Y(А04),19:46,265,2026-09-03 19:56:00,2026-09-03 19:58:00,,2026-09-03 20:02:00,2026-09-03 20:04:00,2026-09-03 20:02:00,2026-09-03 20:04:00,2026-09-03 20:02:00,2.0,,2026-09-03 20:07:00,2026-09-03 20:08:00,,0.0,2026-09-03 20:05:00,2026-09-03 20:07:00,,,,,Кейта А. С.,Россия,Выдача до 30 минут
2026-09-03,ХИ 9627 ,32Н,ФЕРГАНА(ФЕРГАНА ИНТЛ.),24,Y(А10),19:51,2180,2026-09-03 20:03:00,2026-09-03 20:04:00,,2026-09-03 20:06:00,2026-09-03 20:23:00,2026-09-03 20:06:00,2026-09-03 20:23:00,2026-09-03 20:22:00,1.0,2.0,2026-09-03 20:18:00,2026-09-03 20:28:00,,0.0,2026-09-03 20:15:00,2026-09-03 20:16:00,2026-09-03 20:24:00,2026-09-03 20:28:00,,,"Кузин К. С., Тихонов С. М.",UZBEKISTAN AIRWAYS,Выдача до 30 минут
2026-09-03,ХИ 613 ,32Н,ТАШКЕНТ(ТАШКЕНТ ИНТЛ.),23,Y(А10),20:07,1647,2026-09-03 20:18:00,2026-09-03 20:19:00,,2026-09-03 20:21:00,2026-09-03 20:32:00,2026-09-03 20:21:00,2026-09-03 20:32:00,2026-09-03 20:33:00,,,2026-09-03 20:30:00,2026-09-03 20:40:00,,0.0,2026-09-03 20:35:00,2026-09-03 20:39:00,2026-09-03 20:26:00,2026-09-03 20:31:00,,,"Вазиров Т. В., Тришкин А. В.",UZBEKISTAN AIRWAYS,Выдача до 30 минут
2026-09-03,ДР 856 ,73Х,ГЮМРИ(ШИРАК),49,Y(А13),22:10,1179,2026-09-03 22:19:00,2026-09-03 22:21:00,,2026-09-03 22:21:00,2026-09-03 22:30:00,2026-09-03 22:21:00,2026-09-03 22:30:00,2026-09-03 22:31:00,,1.0,2026-09-03 22:36:00,2026-09-03 22:37:00,,0.0,2026-09-03 22:31:00,2026-09-03 22:36:00,,,,,Аганин А. А.,Победа,Выдача до 30 минут
2026-09-03,ЮТ 596 ,73Е,УСИНСК,14,Y(А07),18:36,264,2026-09-03 18:44:00,2026-09-03 18:46:00,,2026-09-03 18:48:00,2026-09-03 18:53:00,2026-09-03 18:48:00,2026-09-03 18:53:00,2026-09-03 18:50:00,3.0,3.0,2026-09-03 18:55:00,2026-09-03 18:56:00,,0.0,2026-09-03 18:51:00,2026-09-03 18:55:00,,,,,Скулов Е. С.,Ютэйр,Выдача до 30 минут
2026-09-03,РГ 194 ,ЦР1,ТАМБОВ,57,Y(А05),20:28,110,-1,,,2026-09-03 20:38:00,2026-09-03 20:41:00,2026-09-03 20:38:00,2026-09-03 20:41:00,,,2.0,2026-09-03 20:45:00,2026-09-03 20:46:00,,0.0,2026-09-03 20:40:00,2026-09-03 20:46:00,,,,,Аганин А. А.,Руслайн,Некорректно проставлены отметки
2026-09-03,DV 815 ,7М8,АЛМАТЫ(АЛМАТЫ ИНТЛ.),20,Y(А13),20:39,1466,2026-09-03 20:48:00,2026-09-03 20:49:00,,2026-09-03 20:50:00,2026-09-03 21:00:00,2026-09-03 20:50:00,2026-09-03 21:00:00,2026-09-03 21:02:00,,,2026-09-03 21:00:00,2026-09-03 21:08:00,,0.0,2026-09-03 20:56:00,2026-09-03 20:59:00,2026-09-03 21:02:00,2026-09-03 21:08:00,,,"Чеканов В. А., Юрков С.",SCAT Airlines,Выдача до 30 минут
2026-09-03,ЮВ 204 ,ЦР2,ТОБОЛЬСК(РЕМЕЗОВ),45,Y(А04),20:46,272,2026-09-03 20:52:00,2026-09-03 20:52:00,,2026-09-03 20:55:00,2026-09-03 20:57:00,2026-09-03 20:55:00,2026-09-03 20:57:00,2026-09-03 20:58:00,,,2026-09-03 21:02:00,2026-09-03 21:04:00,,0.0,2026-09-03 20:58:00,2026-09-03 21:03:00,,,,,Омурбек У. Б.,ЮВТ АЭРО,Выдача до 30 минут
2026-09-03,ЯК 465 ,73В,ЯКУТСК,14,Y(А06),20:57,1095,2026-09-03 21:05:00,2026-09-03 21:09:00,1.0,2026-09-03 21:09:00,2026-09-03 21:26:00,2026-09-03 21:10:00,2026-09-03 21:26:00,2026-09-03 21:16:00,10.0,9.0,2026-09-03 21:30:00,2026-09-03 21:32:00,5.0,0.0,2026-09-03 21:27:00,2026-09-03 21:30:00,,,,,"Литвин И. С., Никишин А. В.",Якутия,Выдача до 30 минут
2026-09-03,ДР 404 ,73Х,ЕКАТЕРИНБУРГ(КОЛЬЦОВО),47,Y(А05),21:29,460,2026-09-03 21:38:00,2026-09-03 21:38:00,,2026-09-03 21:39:00,2026-09-03 21:43:00,2026-09-03 21:39:00,2026-09-03 21:43:00,2026-09-03 21:45:00,,1.0,2026-09-03 21:51:00,2026-09-03 21:52:00,,0.0,2026-09-03 21:43:00,2026-09-03 21:50:00,,,,,Кейта А. С.,Победа,Выдача до 30 минут
2026-09-03,ЮТ 374 ,73Х,МИНЕРАЛЬНЫЕ ВОДЫ,13,Y(А06),21:48,1056,2026-09-03 21:57:00,2026-09-03 21:58:00,,2026-09-03 22:00:00,2026-09-03 22:09:00,2026-09-03 22:01:00,2026-09-03 22:09:00,2026-09-03 22:08:00,1.0,1.0,2026-09-03 22:13:00,2026-09-03 22:18:00,,0.0,2026-09-03 22:09:00,2026-09-03 22:12:00,,,,,"Харитонов И. А., Хушвактов П. З.",Ютэйр,Выдача до 30 минут
2026-09-03,TK 415 ,321,СТАМБУЛ(СТАМБУЛ НЬЮ),22,Y(А10),18:28,3752,2026-09-03 18:39:00,2026-09-03 18:40:00,,2026-09-03 18:44:00,2026-09-03 19:00:00,2026-09-03 18:44:00,2026-09-03 19:00:00,2026-09-03 19:08:00,,,2026-09-03 18:58:00,2026-09-03 19:01:00,,0.0,2026-09-03 19:01:00,2026-09-03 19:09:00,2026-09-03 18:55:00,2026-09-03 19:03:00,,,Рябчевский В. О.,Turkish Airlines,Выдача до 30 минут
2026-09-03,ЮТ 802 ,762,ДУШАНБЕ(ДУШАНБЕ ИНТЛ.),19,Y(А09),20:24,2826,2026-09-03 20:35:00,2026-09-03 20:37:00,,2026-09-03 20:38:00,2026-09-03 20:48:00,2026-09-03 20:38:00,2026-09-03 20:48:00,2026-09-03 20:58:00,,,2026-09-03 20:48:00,2026-09-03 20:54:00,,0.0,2026-09-03 20:43:00,2026-09-03 20:49:00,2026-09-03 20:43:00,2026-09-03 21:01:00,,,"Барабанов А. М., Фанин Н. О.",Ютэйр,Выдача до 30 минут
2026-09-03,В2 985 ,Е95,ГОМЕЛЬ,29,Y(А13),20:34,520,2026-09-03 20:41:00,2026-09-03 20:43:00,,2026-09-03 20:50:00,2026-09-03 21:02:00,2026-09-03 20:50:00,2026-09-03 21:02:00,2026-09-03 20:48:00,14.0,9.0,2026-09-03 21:08:00,2026-09-03 21:09:00,7.0,0.0,2026-09-03 21:03:00,2026-09-03 21:11:00,,,,,Семиченков С. А.,Белавиа,Выдача до 30 минут
2026-09-03,ДР 158 ,73Х,КРАСНОДАР(ПАШКОВСКИЙ),48,Y(А05),21:53,493,2026-09-03 22:00:00,2026-09-03 22:01:00,,2026-09-03 22:02:00,2026-09-03 22:06:00,2026-09-03 22:02:00,2026-09-03 22:06:00,2026-09-03 22:07:00,,1.0,2026-09-03 22:13:00,2026-09-03 22:15:00,,0.0,2026-09-03 22:08:00,2026-09-03 22:13:00,,,,,Рябчевский В. О.,Победа,Выдача до 30 минут
2026-09-03,УР 512 ,75В,БОДРУМ(МИЛАС),18,Y(А12),20:16,553,2026-09-03 20:25:00,2026-09-03 20:27:00,,2026-09-03 20:29:00,2026-09-03 20:35:00,2026-09-03 20:29:00,2026-09-03 20:35:00,2026-09-03 20:33:00,2.0,2.0,2026-09-03 20:38:00,2026-09-03 20:40:00,,0.0,2026-09-03 20:33:00,2026-09-03 20:38:00,,,,,Харитонов И. А.,FLYONE Armenia,Выдача до 30 минут
2026-09-03,ДР 744 ,73Х,ОШ,46,Y(А13),18:25,722,2026-09-03 18:31:00,2026-09-03 18:33:00,,2026-09-03 18:32:00,2026-09-03 18:39:00,2026-09-03 18:33:00,2026-09-03 18:39:00,2026-09-03 18:40:00,,1.0,2026-09-03 18:49:00,2026-09-03 18:51:00,,0.0,2026-09-03 18:48:00,2026-09-03 18:49:00,,,,,"Тано Б. А., Хушвактов П. З.",Победа,Выдача до 30 минут
2026-09-03,ЮТ 398 ,734,ГЕЛЕНДЖИК,14,Y(А05),22:30,928,2026-09-03 22:38:00,2026-09-03 22:38:00,,2026-09-03 22:43:00,2026-09-03 22:53:00,2026-09-03 22:43:00,2026-09-03 22:53:00,2026-09-03 22:48:00,5.0,4.0,2026-09-03 22:59:00,2026-09-03 23:13:00,1.0,5.0,2026-09-03 22:54:00,2026-09-03 22:59:00,,,,,Кейта А. С.,Ютэйр,Выдача от 30 до 40 минут
2026-09-03,ФВ 6185 ,320,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),8,Y(А04),22:35,179,2026-09-03 22:48:00,2026-09-03 22:50:00,,2026-09-03 22:52:00,2026-09-03 22:54:00,2026-09-03 22:52:00,2026-09-03 22:54:00,2026-09-03 22:53:00,1.0,1.0,2026-09-03 23:00:00,2026-09-03 23:01:00,,0.0,2026-09-03 22:55:00,2026-09-03 23:01:00,,,,,Фанин Н. О.,Россия,Выдача до 30 минут
2026-09-03,ФВ 6183 ,СУ9,САНКТ-ПЕТЕРБУРГ(ПУЛКОВО),9,Y(А04),22:15,35,2026-09-03 22:24:00,2026-09-03 22:26:00,,2026-09-03 22:27:00,2026-09-03 22:28:00,2026-09-03 22:27:00,2026-09-03 22:28:00,2026-09-03 22:28:00,,1.0,2026-09-03 22:30:00,2026-09-03 22:31:00,,0.0,2026-09-03 22:28:00,2026-09-03 22:30:00,,,,,Фанин Н. О.,Россия,Выдача до 30 минут
2026-09-03,ЮТ 250 ,73Х,СОЧИ,17,Y(А06),22:37,1362,2026-09-03 22:46:00,2026-09-03 22:48:00,,2026-09-03 22:49:00,2026-09-03 22:57:00,2026-09-03 22:49:00,2026-09-03 22:57:00,2026-09-03 22:59:00,,,2026-09-03 23:00:00,2026-09-03 23:08:00,,0.0,2026-09-03 22:54:00,2026-09-03 22:59:00,2026-09-03 23:00:00,2026-09-03 23:06:00,,,Соколов И. С.,Ютэйр,Выдача до 30 минут
2026-09-03,ЮТ 576 ,735,КРАСНОДАР(ПАШКОВСКИЙ),58,Y(А08),22:42,717,2026-09-03 22:55:00,2026-09-03 23:02:00,4.0,2026-09-03 22:59:00,2026-09-03 23:06:00,2026-09-03 22:59:00,2026-09-03 23:06:00,2026-09-03 23:04:00,2.0,2.0,2026-09-03 23:16:00,2026-09-03 23:17:00,,0.0,2026-09-03 23:07:00,2026-09-03 23:17:00,,,,,Литвин И. С.,Ютэйр,Выдача до 30 минут
